Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,28.4,5,0,13.348
6501,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6,0,41.4276
9882,CA-2014-153927,8/12/2014,8/13/2014,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,OFF-BI-10000138,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Acco Translucent Poly Ring Binders,14.04,3,0,6.7392
2904,CA-2016-153577,6/27/2016,7/1/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,12.1758
3946,CA-2017-167871,11/18/2017,11/23/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 194,44.384,1,0.2,15.5344
4457,US-2015-146745,9/3/2015,9/8/2015,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2.1492
2709,CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Computer Room Manger, 14""",227.36,7,0,81.8496
8911,CA-2017-102610,11/4/2017,11/8/2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech M510 Wireless Mouse,95.976,3,0.2,15.5961
8559,CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,OFF-LA-10002945,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.742
4578,US-2014-121734,4/11/2014,4/16/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
6019,CA-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 194,55.48,1,0,26.6304
9751,CA-2016-113390,10/11/2016,10/15/2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2,0.668
5778,CA-2016-112060,12/4/2016,12/9/2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000994,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1915,104.85,1,0,50.328
1675,CA-2015-143077,9/17/2015,9/21/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196
4439,CA-2016-162726,12/27/2016,1/2/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10001972,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 214,10.368,2,0.2,3.6288
4481,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Stockwell Push Pins,15.26,7,0,5.0358
8817,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-AR-10001940,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4,0,5.6416
4057,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Hon 4060 Series Tables,67.176,1,0.4,-20.1528
9657,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944
6612,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Deluxe Office Fabric Chairs,191.96,2,0,51.8292
9780,CA-2014-169019,7/26/2014,7/30/2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10003281,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,0.8,-12.09
637,US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
9741,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0,54.8613
7584,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Samsung Galaxy S4 Active,3499.93,7,0,909.9818
2313,US-2017-120418,6/11/2017,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10001809,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Officeware Wire Shelving,215.592,3,0.2,-48.5082
8934,CA-2016-102134,3/14/2016,3/19/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Westinghouse Clip-On Gooseneck Lamps,16.74,2,0,4.3524
6613,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Hanging View Binder, White, 1""",21.3,3,0,9.798
9018,CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436
5955,CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896
9608,CA-2017-117128,12/5/2017,12/8/2017,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0,9.936
5752,CA-2016-125850,1/22/2016,1/28/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 475,44.4,3,0,22.2
2573,CA-2016-155845,8/12/2016,8/15/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech diNovo Edge Keyboard,1399.944,7,0.2,52.4979
3510,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10000587,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Array Parchment Paper, Assorted Colors",11.648,2,0.2,4.0768
8415,CA-2016-147109,12/17/2016,12/21/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21
84,CA-2015-149734,9/3/2015,9/8/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075
8517,CA-2016-132899,4/7/2016,4/11/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 322,3.64,2,0,0.9828
205,CA-2017-126382,6/3/2017,6/7/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
3877,CA-2016-136231,9/5/2016,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1971,10.272,3,0.2,3.21
7172,CA-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000158,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,22.6737
8492,CA-2017-106824,7/7/2017,7/11/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}","Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0,0.1188
1615,US-2016-113509,3/15/2016,3/19/2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",V7 USB Numeric Keypad,83.976,3,0.2,-13.6461
9430,CA-2015-166219,8/28/2015,9/1/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497
4835,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473
9353,CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
7934,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,23.36,2,0,11.68
9467,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,55.5822
9036,CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192
1773,CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10001266,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5
3873,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176
1131,CA-2016-112102,4/12/2016,4/16/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000100,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1945,40.99,1,0,20.0851
9511,CA-2016-105263,8/6/2016,8/11/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0,15.7194
1807,US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 225,45.36,7,0,21.7728
6111,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686
3506,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10000369,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",HTC One Mini,201.584,2,0.2,20.1584
8636,CA-2014-160094,4/30/2014,5/2/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.487
47,CA-2014-146703,10/20/2014,10/25/2014,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001713,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
2247,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
2642,CA-2015-169740,2/20/2015,2/25/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0,2.999
4905,US-2014-161613,12/1/2014,12/3/2014,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.3,-19.2588
4765,CA-2017-123701,11/24/2017,11/27/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",BIC Liqua Brite Liner,27.76,4,0,9.9936
7299,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",BPI Conference Tables,292.1,4,0.5,-175.26
1726,CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002906,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444
2312,US-2017-120418,6/11/2017,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10001955,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 319,15.872,1,0.2,1.984
2193,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002082,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Holmes HEPA Air Purifier,65.34,3,0,22.869
3536,CA-2014-110849,4/18/2014,4/23/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10000134,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}","Advantus Push Pins, Aluminum Head",11.62,2,0,3.6022
104,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758
5671,CA-2015-141012,6/9/2015,6/11/2015,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Luxo Adjustable Task Clamp Lamp,355.36,4,0,92.3936
332,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",AT&T 841000 Phone,82.8,2,0.4,-20.7
4356,CA-2015-155600,12/4/2015,12/7/2015,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-BI-10000545,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,0.7,-1065.372
1781,CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002276,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Safco Steel Mobile File Cart,83.36,1,0,20.84
8771,CA-2016-151148,9/12/2016,9/13/2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,FUR-CH-10002304,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Stack Chair without Arms, Black",83.136,4,0.2,5.196
4845,US-2014-128685,4/4/2014,4/5/2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Binders,7.184,2,0.2,2.245
8418,CA-2017-118199,5/9/2017,5/11/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Home/Office Personal File Carts,104.28,3,0,26.07
4379,CA-2015-140830,11/30/2015,12/2/2015,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Henderson,Kentucky,42420,South,OFF-EN-10000461,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
8146,US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727
5863,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1994,19.44,3,0,9.3312
8533,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10001370,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Sensible Storage WireTech Storage Systems,496.86,7,0,24.843
1301,CA-2016-137043,12/23/2016,12/25/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10003664,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004
793,CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
2968,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Staple magnet,30.016,4,0.2,3.0016
2121,US-2017-168690,1/7/2017,1/13/2017,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656
6664,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-TA-10001520,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0,60.6645
8285,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Enermax Acrylux Wireless Keyboard,637.44,8,0.2,135.456
1369,CA-2017-133249,7/8/2017,7/11/2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737
7712,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Computer Room Manger, 14""",77.952,3,0.2,15.5904
2358,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947
5069,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,"{'MainCategory': 'Technology', 'SubCategory': 'Copiers'}",Sharp 1540cs Digital Laser Copier,549.99,1,0,274.995
6510,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
9888,CA-2017-169607,10/12/2017,10/15/2017,First Class,CA-12265,Christina Anderson,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000477,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1952,9.96,2,0,4.6812
3850,CA-2017-161053,9/22/2017,9/23/2017,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378
7555,CA-2014-114181,5/10/2014,5/14/2014,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",Bestar Classic Bookcase,349.965,7,0.5,-216.9783
2785,CA-2016-116974,10/9/2016,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844
3246,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908
7777,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-FA-10003485,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Staples,7.86,3,0,3.6156
