Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,ReturnCategory
4572,US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind P50 Personal Binding Machine,127.96,2,0,Medium Profit
6342,US-2017-105830,12/31/2016,1/2/2017,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Industrial Shelving,156.512,4,0.2,Low Loss
924,CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,High Profit
9436,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",First Data FD10 PIN Pad,252.8,4,0.2,Low Loss
75,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Safco Industrial Wire Shelving System,72.784,1,0.2,Low Loss
6761,CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Safco Industrial Wire Shelving System,272.94,3,0,Low Profit
2266,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,Low Profit
6504,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Acco D-Ring Binder w/DublLock,19.242,3,0.7,Low Loss
8789,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Executive Mid-Back Manager's Chair,698.352,3,0.2,Medium Profit
9203,CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004817,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Personal VeloBind Strips,28.752,3,0.2,Medium Profit
5159,CA-2017-163006,6/30/2017,7/4/2017,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10003799,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Seth Thomas 13 1/2"" Wall Clock",14.224,2,0.6,Low Loss
8515,CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10003602,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Quartet Omega Colored Chalk, 12/Pack",17.52,3,0,Low Profit
2768,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,High Profit
2415,CA-2016-156300,12/29/2016,1/2/2017,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10001714,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Leather & Oak Executive Chair, Burgundy",754.45,5,0,Medium Profit
1468,CA-2015-100769,5/16/2015,5/16/2015,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002402,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Razer Kraken PRO Over Ear PC and Music Headset,255.968,4,0.2,Medium Profit
6466,CA-2015-114503,11/13/2015,11/17/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Portfile Personal File Boxes,84.96,6,0.2,Low Profit
5939,CA-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,Low Profit
9684,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001473,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,0,Medium Profit
4174,CA-2016-152163,7/1/2016,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-PA-10000788,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 210,12.96,2,0,Low Profit
5999,US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,Low Profit
2586,CA-2015-121041,11/3/2015,11/10/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,Low Profit
5780,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon Olson Stacker Stools,112.648,1,0.2,Medium Profit
9212,CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,95661,West,OFF-PA-10002105,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 223,19.44,3,0,Low Profit
1142,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10004188,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Luxo Professional Combination Clamp-On Lamps,204.6,2,0,Medium Profit
772,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",AT&T 841000 Phone,207,3,0,Medium Profit
4036,US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,Medium Profit
3497,CA-2016-107328,8/8/2016,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,FUR-TA-10001932,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,Medium Profit
1801,CA-2016-121034,8/8/2016,8/10/2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001994,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,Medium Profit
1172,US-2014-100279,3/10/2014,3/14/2014,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,Medium Profit
8968,CA-2016-134180,11/3/2016,11/7/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Bevis Steel Folding Chairs,470.155,7,0.3,Low Loss
4145,CA-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 338,8.82,3,0,Low Profit
8834,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,Low Profit
4964,CA-2014-156587,3/7/2014,3/8/2014,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,Low Profit
3618,CA-2017-141929,9/4/2017,9/8/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Ibico Hi-Tech Manual Binding System,487.984,2,0.2,High Profit
7192,CA-2016-116918,10/1/2016,10/6/2016,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Binders,5.388,4,0.7,Low Loss
8130,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}","Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,Medium Profit
6096,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,Low Profit
6058,CA-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,11.36,2,0,Low Profit
7328,US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0,Medium Profit
1811,CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1929,54.816,3,0.2,Medium Profit
6537,CA-2014-169684,10/20/2014,10/23/2014,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,High Loss
8893,CA-2015-111038,12/1/2015,12/6/2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,High Profit
218,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Personal Filing Tote with Lid, Black/Gray",93.06,6,0,Medium Profit
9404,CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco 6- and 18-Compartment Lockers,1591.02,6,0,High Profit
5362,CA-2017-100951,6/9/2017,6/10/2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Standard Rollaway File with Lock,720.76,5,0.2,Medium Profit
5733,CA-2017-143574,6/29/2017,7/2/2017,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Hon Metal Bookcases, Putty",638.82,9,0,High Profit
1763,CA-2015-130785,9/5/2015,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,Low Loss
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Luxo Professional Combination Clamp-On Lamps,204.6,2,0,Medium Profit
574,CA-2017-164826,12/28/2017,1/4/2018,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000347,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0,Low Profit
7869,CA-2016-136994,5/27/2016,6/2/2016,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0,Low Profit
4670,US-2017-133200,5/6/2017,5/11/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Sauder Mission Library with Doors, Fruitwood Finish",623.4648,7,0.32,High Loss
9548,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1900,6.848,2,0.2,Low Profit
7179,CA-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,Low Loss
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Rosewood Handle Letter Opener,15.88,5,0.2,Low Loss
282,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,High Profit
9662,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,0,Low Profit
7210,CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,Low Profit
5170,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-ST-10001490,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Hot File 7-Pocket, Floor Stand",535.41,3,0,High Profit
2864,US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Sterilite Officeware Hinged File Box,31.44,3,0,Low Profit
2383,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AP-10002403,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4,0,Medium Profit
6268,CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cisco SPA301,311.98,2,0,Medium Profit
6517,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0,High Profit
6143,CA-2017-121083,7/9/2017,7/15/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040,East,TEC-PH-10001336,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Digium D40 VoIP phone,257.98,2,0,Medium Profit
6994,CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,Medium Profit
5306,US-2016-168410,2/21/2016,2/26/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",9-3/4 Diameter Round Wall Clock,68.95,5,0,Medium Profit
8249,CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,High Loss
2977,CA-2017-139773,12/4/2017,12/4/2017,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Safco Chair Connectors, 6/Carton",188.552,7,0.3,Low Loss
1639,CA-2016-157266,5/26/2016,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0,Low Profit
9813,CA-2016-117583,11/27/2016,11/30/2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-AR-10000658,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 324,34.65,3,0,Low Profit
4339,CA-2015-125234,11/27/2015,12/1/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10000482,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0,Medium Profit
5383,CA-2016-149195,9/5/2016,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Staples,15.808,8,0.2,Low Profit
8759,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,FUR-FU-10000794,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,Low Profit
2087,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000060,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,Medium Profit
3187,CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,74.352,3,0.2,Medium Profit
4932,CA-2017-143651,3/25/2017,3/30/2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 309,23.1,2,0,Low Profit
5128,CA-2014-160766,9/14/2014,9/14/2014,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0,High Profit
9798,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10004977,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",GE 30524EE4,235.188,2,0.4,Low Loss
4928,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 214,19.44,3,0,Low Profit
2915,CA-2015-134747,10/12/2015,10/17/2015,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,TEC-PH-10002890,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",AT&T 17929 Lendline Telephone,135.72,3,0,Medium Profit
5697,CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,Low Loss
6906,US-2017-149006,12/6/2017,12/8/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Staple magnet,10.68,1,0,Low Profit
9869,CA-2014-114195,11/1/2014,11/3/2014,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FUR-FU-10002253,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,Medium Profit
1428,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-EN-10002600,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0,Low Profit
7771,CA-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,OFF-AP-10002892,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,Medium Profit
640,CA-2016-115917,5/20/2016,5/25/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,Low Profit
2930,CA-2017-143434,11/18/2017,11/24/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,Low Profit
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Artistic Insta-Plaque,47.04,3,0,Medium Profit
6845,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon Olson Stacker Chairs,1059.12,4,0,High Profit
5702,CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",V7 USB Numeric Keypad,139.96,5,0.2,Low Loss
4148,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10000962,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,Low Loss
3468,US-2015-147242,9/10/2015,9/14/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-PA-10003039,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1960,278.82,9,0,High Profit
5214,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 494,7.83,3,0,Low Profit
